,E05.002+,H06.2*,甲状腺相关性眼病
,E05.003,,格雷夫斯病
,E05.100,,甲状腺毒症伴有毒性单个甲状腺结节
,E05.200,,甲状腺毒症伴有毒性多结节性甲状腺肿
,E05.201,,毒性结节性甲状腺肿
,E05.202,,结节性甲状腺肿伴甲状腺机能亢进症
,E05.203,,高功能腺瘤伴甲状腺功能亢进症
,E05.300,,异位甲状腺组织伴甲状腺功能亢进症
,E05.301,,异位甲状腺肿
,E05.302,,纵隔甲状腺肿
,E05.400,,人为甲状腺毒症
,E05.500,,甲状腺危象
,E05.501,,甲状腺功能亢进危象
,E05.800,,特指甲状腺毒症
,E05.801,,促甲状腺激素分泌过度
,E05.802,,碘原性甲状腺机能亢进症
,E05.803,,垂体促甲状腺激素瘤
,E05.804,,药物性甲状腺机能亢进症
,E05.805,,原发性甲状腺机能亢进症
,E05.806,,促甲状腺激素不适当分泌综合征
,E05.900,,甲状腺机能亢进症
,E05.901,,甲状腺毒症
,E05.902+,K77.8*,甲亢性肝损害
,E05.903+,I43.8*,甲状腺功能亢进性心脏病
,E05.904+,G73.5*,甲状腺功能亢进性肌病
,E05.905,,亚临床甲状腺功能亢进症
,E05.906,,甲亢性皮肤病
,E06.000,,急性甲状腺炎
,E06.001,,急性化脓性甲状腺炎
,E06.002,,甲状腺脓肿
,E06.100,,德奎尔万甲状腺炎
,E06.200,,慢性甲状腺炎伴短暂性甲状腺毒症
,E06.300,,自身免疫性甲状腺炎
,E06.301,,淋巴细胞性甲状腺肿
,E06.302+,G94.8*,桥本脑病
,E06.303,,淋巴瘤性甲状腺瘤
,E06.400,,药物性甲状腺炎
,E06.500,,特指慢性甲状腺炎
,E06.501,,里德尔甲状腺炎
,E06.502,,慢性甲状腺炎
,E06.900,,甲状腺炎
,E07.000,,降钙素分泌过多
,E07.001,,甲状腺C细胞增生
,E07.100,,激素生成障碍性甲状腺肿
,E07.800,,特指甲状腺疾患
,E07.801,,甲状腺激素抵抗综合征
,E07.802,,甲状腺钙化
,E07.803,,甲状腺囊肿出血
,E07.804,,低T3综合征
,E07.805,,手术后甲状腺瘘
,E07.900,,甲状腺疾患
,E07.901,,甲状腺肿物
,E10.000,,1型糖尿病伴昏迷
,E10.001,,1型糖尿病性高渗性昏迷
,E10.100,,1型糖尿病性酮症
,E10.101,,1型糖尿病性酮症酸中毒
,E10.102,,1型糖尿病性乳酸酸中毒
,E10.200+,N08.3*,1型糖尿病性肾的并发症
,E10.201,N08.3*,1型糖尿病性肾病
,E10.300,,1型糖尿病伴眼并发症
,E10.301+,H36.0*,1型糖尿病性视网膜病变
,E10.302+,H28.0*,1型糖尿病性白内障
,E10.400,,1型糖尿病伴神经并发症
,E10.401+,G63.2*,1型糖尿病性周围神经病
,E10.402+,G99.0*,1型糖尿病性植物神经紊乱
,E10.403+,G63.2*,1型糖尿病性神经炎
,E10.404+,G99.0*,1型糖尿病性神经源性膀胱
,E10.500,,1型糖尿病性周围循环并发症
,E10.501+,I79.2*,1型糖尿病性周围血管病变
,E10.502+,I79.2*,1型糖尿病性缺血性心肌病
,E10.503+,I79.2*,1型糖尿病性足病
,E10.504,,1型糖尿病性坏疽
,E10.600,,1型糖尿病伴特指并发症
,E10.601,,1型糖尿病性乳腺病
,E10.602,,1型病伴有生长发育障碍
,E10.700,,1型糖尿病伴多并发症
,E10.800,,1型糖尿病伴并发症
,E10.900,,1型糖尿病
,E10.901,,成人隐匿性自身免疫性糖尿病
,E11.000,,2型糖尿病伴有昏迷
,E11.001,,2型糖尿病性高渗性昏迷
,E11.002,,2型糖尿病性低血糖性昏迷
,E11.003,,2型糖尿病性高渗性昏迷伴酮症酸中毒
,E11.100,,2型糖尿病性酮症酸中毒
,E11.101,,2型糖尿病性乳酸酸中毒
,E11.200+,N08.3*,2型糖尿病性肾病
,E11.300,,2型糖尿病伴眼并发症
,E11.301+,H36.0*,2型糖尿病性视网膜病变
,E11.400,,2型糖尿病伴神经并发症
,E11.401+,G63.2*,2型糖尿病性周围神经病
,E11.402+,G99.0*,2型糖尿病性神经原性膀胱
,E11.403+,G63.2*,2型糖尿病性神经炎
,E11.404+,G99.0*,2型糖尿病性植物神经病变
,E11.500,,2型糖尿病性周围循环并发症
,E11.501+,I79.2*,2型糖尿病性周围血管病变
,E11.502,,2型糖尿病性坏疽
,E11.600,,2型糖尿病伴特指并发症
,E11.601,,2型糖尿病足病
,E11.700,,2型糖尿病伴多并发症
,E11.800,,2型糖尿病伴并发症
,E11.900,,2型糖尿病
,E11.901,,青年起病成年型糖尿病
,E12.000,,营养不良相关性糖尿病伴昏迷
,E12.100,,营养不良相关性糖尿病伴酮症酸中毒
,E12.200+,N08.3*,营养不良相关性糖尿病伴肾并发症
,E12.300+,H36.0*,营养不良相关性糖尿病伴眼并发症
,E12.400+,G63.2*,营养不良相关性糖尿病伴神经并发症
,E12.500,,营养不良相关性糖尿病伴周围循环并发症
,E12.600,,营养不良相关性糖尿病伴特指并发症
,E12.700,,营养不良相关性糖尿病伴多个并发症
,E12.800,,营养不良相关性糖尿病伴并发症
,E12.900,,营养不良相关性糖尿病不伴并发症
,E13.000,,特指糖尿病伴昏迷
,E13.100,,特指糖尿病伴酮症酸中毒
,E13.101,,继发性糖尿病性酮症酸中毒
,E13.102,,继发性糖尿病性酮症
,E13.200+,N08.3*,特指糖尿病伴肾并发症
,E13.201+,N08.3*,脂肪萎缩性糖尿病性肾病
,E13.300+,H36.0*,特指糖尿病伴眼并发症
,E13.400+,G63.2*,特指糖尿病伴神经并发症
,E13.500,,特指糖尿病伴周围循环并发症
,E13.600,,特指糖尿病伴特指并发症
,E13.700,,特指糖尿病伴多个并发症
,E13.800,,特指糖尿病伴并发症
,E13.900,,特指糖尿病
,E13.901,,肝性糖尿病
,E13.902,,线粒体糖尿病
,E13.903,,类固醇性糖尿病
,E13.904,,脂肪萎缩性糖尿病
,E13.905,,医源性糖尿病
,E13.906,,应激性高血糖状态
,E13.907,,继发性糖尿病
,E14.900,,糖尿病
,E15.x00,,非糖尿病低血糖性昏迷
,E16.000,,药物性低血糖
,E16.100,,特指低血糖
,E16.101,,反应性低血糖症
,E16.102,,自身免疫性低血糖症
,E16.103,,高胰岛素血症（功能性）
,E16.104,,功能性非胰岛素性低血糖
,E16.105,,自身免疫性胰岛素综合征
,E16.106,,婴儿低血糖症
,E16.107+,G94.8*,低血糖昏迷性脑病
,E16.108+,G94.8*,低血糖性脑病
,E16.109,,酒精性低血糖症
,E16.200,,低血糖症
,E16.300,,高血糖素分泌增多
,E16.301,,胰高糖素血症
,E16.400,,胃泌素分泌异常
,E16.401,,高胃泌素血症
,E16.402,,佐林格-埃里森综合征
,E16.800,,胰腺内分泌特指疾患
,E16.801,,胰岛素抵抗
,E16.802,,胰腺生长抑制素增加
,E16.803,,代谢综合征
,E16.900,,胰腺内分泌疾患
,E16.901,,胰岛细胞增生症
,E20.000,,特发性甲状旁腺功能减退症
,E20.100,,假性甲状旁腺功能减退症
,E20.800,,特指甲状旁腺功能减退症
,E20.801,,继发性甲状旁腺功能减退症
,E20.802,,先天性甲状旁腺功能减退症
,E20.900,,甲状旁腺功能减退症
,E20.901,,甲状旁腺性手足搐搦
,E20.902+,H28.1*,甲状旁腺功能减退症性白内障
,E21.000,,原发性甲状旁腺功能亢进症
,E21.001,,甲状旁腺增生
,E21.002,,全身囊性纤维性骨炎
,E21.003,,下颌骨囊性纤维性骨炎
,E21.004,,脊柱囊性纤维性骨炎
,E21.005,,上肢骨囊性纤维性骨炎
,E21.006,,下肢骨囊性纤维性骨炎
,E21.100,,继发性甲状旁腺功能亢进症
,E21.200,,特指甲状旁腺功能亢进症
,E21.201,,三发性甲状旁腺功能亢进症
,E21.300,,甲状旁腺功能亢进症
,E21.301,,甲状旁腺功能亢进危象
,E21.400,,甲状旁腺特指疾患
,E21.401,,甲状旁腺囊肿
,E21.402,,甲状旁腺囊肿出血
,E21.500,,甲状旁腺疾患
,E22.000,,肢端肥大症和垂体性巨人症
,E22.001,,肢端肥大症
,E22.002,,生长激素过度分泌综合征
,E22.100,,高泌乳素血症
,E22.200,,抗利尿激素不适当分泌综合征
,E22.800,,特指垂体功能亢进
,E22.801,,垂体多分泌功能瘤
,E22.802,,中枢性性早熟
,E22.900,,垂体功能亢进
,E23.000,,垂体功能减退症
,E23.001,,嗅觉缺失-性发育不全综合征
,E23.002,,垂体前叶功能减退危象
,E23.003,,全垂体功能减退症
,E23.004,,产后垂体功能减退症
,E23.005,,垂体性矮小症
,E23.006,,低促性腺激素性腺功能减退症
,E23.007,,单一性促性腺激素缺乏症
,E23.008,,胰岛素样生长因子1缺乏
,E23.009,,生长激素缺乏症
,E23.100,,药物性垂体功能减退症
,E23.200,,尿崩症
,E23.201,,脑外伤后尿崩症
,E23.202,,部分性垂体性尿崩症
,E23.203,,完全性尿崩症
,E23.204,,继发性尿崩症
,E23.300,,下丘脑功能不良
,E23.301,,垂体功能紊乱
,E23.302,,下丘脑综合征
,E23.600,,特指垂体疾患
,E23.601,,垂体脓肿
,E23.602,,垂体卒中
,E23.603,,空泡蝶鞍综合征
,E23.604,,垂体疤痕
,E23.605,,垂体性肥胖
,E23.606,,垂体增生
,E23.607,,垂体囊肿
,E23.608,,拉特克囊肿
,E23.609,,肥胖性生殖无能症
,E23.610,,垂体钙化
,E23.611,,垂体出血
,E23.612,,垂体假腺瘤
,E23.613,,淋巴细胞性垂体炎
,E23.614,,垂体萎缩
,E23.615,,肉芽肿性垂体炎
,E23.616,,垂体柄阻断综合征
,E23.617,,垂体危象
,E23.700,,垂体疾患
,E23.701,,垂体肿物
,E24.000,,垂体依赖性库欣病
,E24.001,,垂体性嗜碱性粒细胞增多症
,E24.002,,库欣病
,E24.100,,纳尔逊综合征
,E24.200,,药物性皮质醇增多症
,E24.201,,医源性库欣综合征
,E24.202,,类库欣综合征
,E24.300,,异位促肾上腺皮质激素综合征
,E24.400,,酒精性假库欣综合征
,E24.800,,特指库欣综合征
,E24.801,,糖皮质激素过度敏感综合征
,E24.900,,库欣综合征
,E24.901,,亚临床库欣综合征
,E24.902,,肾上腺皮质机能亢进症
,E25.000,,先天性肾上腺性征疾患伴有酶缺乏
,E25.001,,11β-羟化酶缺陷症
,E25.002,,17α-羟化酶缺陷症
,E25.003,,21-羟化酶缺陷症
,E25.004,,先天性肾上腺皮质增生症
,E25.800,,特指肾上腺性征疾患
,E25.801,,假性性早熟
,E25.802,,女性肾上腺性假两性畸形
,E25.900,,肾上腺性征疾患
,E25.901,,肾上腺增生伴女性男性化
,E25.902,,肾上腺性征综合征
,E25.903,,男性肾上腺增生性性早熟
,E26.000,,原发性醛固酮过多症
,E26.001,,特发性醛固酮增多症
,E26.100,,继发性醛固酮增多症
,E26.800,,特指醛固酮过多症
,E26.801,,家族性醛固酮增多症
,E26.802,,巴特综合征
,E26.803,,Gitelman综合征
,E26.900,,醛固酮增多症
,E27.000,,特指肾上腺皮质活动过度
,E27.001,,肾上腺皮质机能亢进
,E27.100,,原发性肾上腺皮质功能减退症
,E27.101,,艾迪生病
,E27.200,,艾迪生病危象
,E27.201,,肾上腺皮质功能亢进危象
,E27.202,,肾上腺皮质功能减退危象
,E27.300,,药物性肾上腺皮质功能减退症
,E27.400,,特指肾上腺皮质功能减退症和肾上腺皮质功能减退症
,E27.401,,肾上腺出血
,E27.402,,肾上腺坏死
,E27.403,,继发性肾上皮质功能减退症
,E27.404,,三发性肾上腺皮质功能减退症
,E27.405,,醛固酮缺乏症
,E27.406,,肾上腺钙化
,E27.500,,肾上腺髓质功能亢进
,E27.501,,肾上腺髓质增生
,E27.800,,肾上腺特指疾患
,E27.801,,肾上腺囊肿
,E27.802,,肾上腺脓肿
,E27.803,,肾上腺皮质增生
,E27.804,,肾上腺炎
,E27.805,,肾上腺皮质结节样增生
,E27.806,,皮质醇结合球蛋白异常
,E27.807,,大结节性肾上腺皮质增生
,E27.808,,原发性色素性结节性肾上腺皮质增生
,E27.809,,肾上腺囊肿伴囊内出血
,E27.810,,肾上腺假性囊肿
,E27.900,,肾上腺疾患
,E27.901,,肾上腺肿物
,E28.000,,雌激素过多
,E28.100,,雄激素过多
,E28.200,,多囊卵巢综合征
,E28.300,,原发性卵巢功能衰竭
,E28.301,,卵巢早衰
,E28.302,,雌激素减少
,E28.303,,卵巢功能衰竭
,E28.800,,特指卵巢功能障碍
,E28.900,,卵巢功能障碍
,E29.000,,睾丸功能亢进
,E29.001,,睾丸激素分泌过多
,E29.002,,雄激素分泌过多
,E29.100,,睾丸功能减退症
,E29.101,,原发性睾丸功能减退症
,E29.102,,继发性睾丸功能减退症
,E29.103,,幼稚型睾丸
,E29.104,,高促性腺激素性性腺功能减退症
,E29.105,,5α-还原酶缺陷症
,E29.106,,雄激素部分缺乏综合征
,E29.800,,特指睾丸功能障碍
,E29.900,,睾丸功能障碍
,E30.000,,青春期延迟
,E30.001,,第二性征发育不全
,E30.002,,幼稚型子宫
,E30.100,,性早熟
,E30.101,,周围性性早熟
,E30.102,,早发月经
,E30.103,,青春期发育过早
,E30.800,,特指青春期疾患
,E30.801,,乳腺过早发育
,E30.900,,青春期疾患
,E31.000,,自身免疫性多腺体衰竭
,E31.001,,施密特综合征
,E31.002,,自身免疫性多内分泌腺病综合征
,E31.100,,多腺体功能亢进
,E31.800,,特指多腺体功能障碍
,E31.900,,多腺体功能障碍
,E31.901,,多发性内分泌腺病
,E32.000,,持续性胸腺增生
,E32.001,,胸腺增生
,E32.002,,先天性胸腺肥大
,E32.100,,胸腺脓肿
,E32.800,,特指胸腺病
,E32.801,,胸腺囊肿
,E32.802,,胸腺萎缩
,E32.900,,胸腺病
,E34.000,,类癌瘤综合征
,E34.100,,特指肠激素分泌过多
,E34.200,,异位激素分泌
,E34.300,,身材矮小症
,E34.301,,矮小症
,E34.302,,家族性身材矮小
,E34.303,,原基性矮小症
,E34.304,,Laron综合征
,E34.400,,体质性高身材
,E34.500,,雄激素抵抗综合征
,E34.501,,赖芬斯坦综合征
,E34.800,,特指内分泌疾患
,E34.801,,松果体囊肿
,E34.802,,松果体功能障碍
,E34.803,,早老症
,E34.804,,多诺霍综合征
,E34.805,,松果体区肿物
,E34.900,,内分泌疾患
,E34.901+,G73.5*,内分泌病性肌病
,E34.902+,M82.1*,内分泌病性骨质疏松
,E34.903,,内分泌功能障碍
,E40.x00,,夸希奥科病
,E41.x00,,营养性消瘦
,E41.x01,,重度营养不良伴消瘦
,E42.x00,,消瘦性夸希奥科病
,E43.x00,,重度蛋白质-能量营养不良
,E44.000,,中度营养不良
,E44.100,,轻度营养不良
,E45.x00,,营养不良性发育迟缓
,E46.x00,,营养不良
,E46.x01,,蛋白缺乏
,E50.000,,维生素A缺乏病伴结膜干燥症
,E50.100,,维生素A缺乏病伴比托斑点及结膜干燥症
,E50.200,,维生素A缺乏病伴角膜干燥症
,E50.300,,维生素A缺乏病伴角膜溃疡和干燥症
,E50.400,,维生素A缺乏病伴角膜软化症
,E50.500,,维生素A缺乏病伴夜盲症
,E50.600,,维生素A缺乏病伴角膜干眼性瘢痕
,E50.700,,维生素A缺乏病特指眼部表现
,E50.701+,H19.8*,维生素A缺乏干眼症
,E50.800,,维生素A缺乏病特指表现
,E50.801+,L86*,维生素A缺乏合并皮肤干燥病
,E50.900,,维生素A缺乏症
,E51.100,,脚气病
,E51.200+,G32.8*,韦尼克脑病
,E51.800,,硫胺素缺乏特指表现
,E51.900,,硫胺素缺乏
,E52.x00,,烟酸缺乏
,E53.000,,核黄素缺乏
,E53.100,,吡哆醇缺乏
,E53.800,,特指B族维生素缺乏病
,E53.801,,维生素B12缺乏症
,E53.802,,叶酸缺乏症
,E53.803+,G63.4*,维生素B12缺乏性周围神经病
,E53.804+,G32.0*,亚急性联合变性
,E53.900,,维生素B缺乏病
,E53.901,,复合性维生素Ｂ缺乏症
,E54.x00,,抗坏血酸缺乏
,E55.000,,活动性佝偻病
,E55.001,,佝偻病
,E55.002,,维生素D缺乏性手足搐搦症
,E55.900,,维生素D缺乏症
,E56.000,,维生素E缺乏症
,E56.100,,维生素K缺乏症
,E56.800,,特指维生素缺乏病
,E56.900+,G63.4*,维生素缺乏病
,E56.901+,G63.4*,维生素缺乏性多神经炎
,E58.x00,,饮食性钙缺乏
,E59.x00,,饮食性硒缺乏
,E59.x01,,克山病
,E60.x00,,饮食性锌缺乏
,E61.000,,铜缺乏
,E61.100,,铁缺乏
,E61.200,,镁缺乏
,E61.300,,锰缺乏
,E61.400,,铬缺乏
,E61.500,,钼缺乏
,E61.600,,钒缺乏
,E61.700,,多种营养元素缺乏
,E61.800,,特指营养元素缺乏
,E61.900,,营养元素缺乏
,E63.000,,必需脂肪酸缺乏
,E63.100,,摄入食物结构失衡
,E63.800,,特指营养缺乏
,E63.900,,营养缺乏
,E63.901+,I43.2*,营养性心肌病
,E63.902+,G63.401*,营养性周围神经病
,E64.000,,蛋白质-能量营养不良后遗症
,E64.100,,维生素A缺乏后遗症
,E64.200,,维生素C缺乏后遗症
,E64.300,,佝偻病后遗症
,E64.800,,特指营养缺乏后遗症
,E64.900,,营养缺乏后遗症
,E65.x00,,局部多脂症
,E65.x01,,腰部脂肪堆积
,E65.x02,,背部脂肪堆积
,E65.x03,,上肢脂肪堆积
,E65.x04,,脂肪垫
,E66.000,,过度热能肥胖症
,E66.100,,药物性肥胖
,E66.200,,极度肥胖症伴有小泡性肺换气不足
,E66.201,,极度肥胖伴低通气综合征
,E66.800,,特指肥胖症
,E66.801,,病态性肥胖
,E66.900,,肥胖症
,E66.901,,重度肥胖
,E67.000,,维生素A过多症
,E67.100,,高胡萝卜素血症
,E67.200,,大剂量维生素B6综合征
,E67.300,,维生素D过多症
,E67.800,,特指营养过度
,E68.x00,,营养过度后遗症
,E70.000,,苯丙酮尿症
,E70.100,,特指高苯丙酮酸尿
,E70.101,,高苯丙氨酸血症
,E70.200,,酪氨酸代谢紊乱症
,E70.201,,高酪氨酸血症
,E70.202,,黑尿酸症
,E70.203,,褐黄病
,E70.204,,酪氨酸尿症
,E70.300,,白化病
,E70.301,,Waardenburg's综合征
,E70.302,,眼白化病
,E70.800,,特指芳香氨基酸代谢紊乱
,E70.900,,芳香氨基酸代谢紊乱
,E71.000,,槭糖尿病
,E71.001,,枫糖尿病
,E71.100,,特指支链氨基酸代谢紊乱
,E71.101,,丙酸血症
,E71.102,,甲基丙二酸血症
,E71.200,,支链氨基酸代谢紊乱
,E71.300,,脂肪酸代谢紊乱
,E71.301,,肾上腺脑白质营养不良
,E71.302,,原发性肉碱缺乏症
,E71.303,,肾上腺脊髓周围神经病
,E71.304,,肉毒碱棕榈酰转移酶缺乏症
,E72.000,,氨基酸转移紊乱
,E72.001,,甘氨酸尿症
,E72.002,,范科尼综合征
,E72.003,,胱氨酸尿症
,E72.004,,哈特纳普病
,E72.005,,洛氏综合症(眼-脑-肾综合症)
,E72.100,,载硫氨基酸代谢紊乱
,E72.101,,高同型半胱氨酸血症
,E72.200,,尿素循环代谢紊乱
,E72.201,,高氨血症
,E72.202,,瓜氨酸血症
,E72.203,,精氨基琥珀酸尿症
,E72.300,,赖氨酸代谢紊乱
,E72.301,,羟赖氨酸代谢紊乱
,E72.302,,戊二酸血症
,E72.303,,戊二酸尿症
,E72.400,,鸟氨酸代谢紊乱
,E72.500,,甘油酸代谢紊乱
,E72.800,,特指氨基酸代谢紊乱
,E72.900,,氨基酸代谢紊乱
,E72.901,,低氨基酸血症
,E72.902,,高氨基酸尿症
,E73.000,,先天性乳糖缺乏
,E73.100,,继发性乳糖缺乏
,E73.800,,特指乳糖不耐受
,E73.900,,乳糖不耐受症
,E74.000,,糖原贮积症
,E74.001,,Ⅰ型糖原贮积症
,E74.002,,葡萄糖-6-磷酸酶缺乏
,E74.003,,Ⅱ型糖原贮积症
,E74.004,,Ⅲ型糖原贮积症
,E74.005,,Ⅴ型糖原贮积症
,E74.006+,K77.8*,肝糖原贮积症
,E74.007+,G73.6*,糖原贮积症肌病
,E74.008+,I43.1*,心脏糖原贮积症
,E74.100,,果糖代谢紊乱
,E74.101,,遗传性果糖不耐受症
,E74.200,,半乳糖代谢紊乱
,E74.201,,半乳糖血症
,E74.300,,特指肠碳水化合物吸收障碍
,E74.400,,丙酮酸盐代谢和糖异生紊乱
,E74.401,,丙酮酸羧化酶缺乏
,E74.402,,磷酸烯醇丙酮酸羧激酶缺乏
,E74.403,,丙酮酸脱羧酶缺乏
,E74.800,,特指碳水化合物代谢紊乱
,E74.801,,肾性糖尿
,E74.802,,原发性戊糖尿
,E74.803,,草酸盐沉着症
,E74.804,,草酸尿
,E74.900,,碳水化合物代谢紊乱
,E74.901,,糖代谢紊乱
,E75.000,,GM2神经节苷脂贮积症
,E75.100,,特指神经节苷脂贮积症
,E75.101,,GM3神经节苷脂沉积症
,E75.200,,特指神经鞘脂贮积症
,E75.201,,戈谢病
,E75.202,,脑白质营养不良
,E75.203,,尼曼－皮克病
,E75.204,,异染性脑白质营养不良
,E75.205,,法布里病
,E75.206,,硫酸酯酶缺乏
,E75.300,,神经鞘脂贮积症
,E75.400,,神经元蜡样质脂褐质沉积症
,E75.500,,特指脂贮积疾患
,E75.501,,黄色瘤
,E75.502,,幼年性黄色瘤
,E75.503,,原发性家族性黄瘤病
,E75.504,,脑腱胆固醇沉着病
,E75.505,,沃尔曼病
,E75.600,,脂沉积症
,E75.601+,G73.6*,脂质沉积性肌病
,E76.000,,粘多糖贮积症，I型
,E76.100,,粘多糖贮积症，Ⅱ型
,E76.200,,特指粘多糖贮积症
,E76.201,,粘多糖贮积症，Ⅳ型
,E76.300,,粘多糖贮积症
,E76.800,,特指糖胺聚糖代谢紊乱
,E76.900,,糖胺聚糖代谢紊乱
,E77.000,,溶酶体酶翻译后修饰缺陷
,E77.100,,糖蛋白递降分解缺陷
,E77.800,,特指糖蛋白代谢紊乱
,E77.801,,低蛋白血症
,E77.900,,糖蛋白代谢紊乱
,E78.000,,高胆固醇血症
,E78.001,,家族性高胆固醇血症
,E78.002,,高低密度脂蛋白胆固醇血症
,E78.100,,高甘油三酯血症
,E78.200,,混合性高脂血症
,E78.201,,结节性黄色瘤
,E78.202,,扁平黄色瘤
,E78.203,,高脂异常综合征
,E78.204,,悬浮β脂蛋白血症
,E78.205,,高β脂蛋白血症伴高前β脂蛋白血症
,E78.206,,播散性黄色瘤
,E78.207,,疹性黄色瘤
,E78.208,,高脂血症C族
,E78.209,,Ⅱb型弗雷德里克森高脂蛋白血症
,E78.210,,结节疹性黄色瘤
,E78.300,,高乳糜微粒血症
,E78.400,,特指高脂血症
,E78.401,,家族性混合性高脂血症
,E78.500,,高脂血症
,E78.600,,脂蛋白缺乏
,E78.601,,载脂蛋白B缺乏
,E78.602,,无β脂蛋白血症
,E78.800,,特指脂蛋白代谢紊乱
,E78.801,,脂肪肉芽肿病
,E78.900,,脂质代谢紊乱
,E78.901,,骨软骨营养不良
,E79.000,,高尿酸血症
,E79.100,,莱施-尼汉综合征
,E79.800,,特指嘌呤和嘧啶代谢紊乱
,E79.900,,嘌呤和嘧啶代谢紊乱
,E80.000,,遗传性红细胞生成性卟啉症
,E80.001,,先天性红细胞生成型卟啉病
,E80.002,,红细胞生成型原卟啉病
,E80.003,,肝性红细胞生成型卟啉病
,E80.100,,迟发性皮肤型卟啉病
,E80.200,,急性间歇型卟啉病
,E80.201,,三羧基卟啉病
,E80.202,,混合型卟啉病
,E80.203,,遗传性粪卟啉病
,E80.300,,过氧化氢酶缺乏
,E80.301,,过氧化物酶缺乏
,E80.302,,δ-氨基酮戊酸脱水酶缺陷型卟啉病
,E80.400,,吉尔伯特综合征
,E80.500,,克里格勒-纳贾综合征
,E80.501,,葡萄糖醛酸酶缺乏
,E80.600,,特指胆红素代谢紊乱
,E80.601,,迪宾-约翰逊综合征
,E80.602,,先天性高胆红素血症
,E80.603,,罗托综合征
,E80.604,,高胆红素血症
,E80.700,,胆红素代谢紊乱
,E83.000,,铜代谢紊乱
,E83.001,,肝豆状核变性
,E83.002,,门克斯综合征
,E83.100,,铁代谢紊乱
,E83.101,,血色病
,E83.102+,K77.8*,肝含铁血黄素沉积症
,E83.103,,血色病性心肌病
,E83.104+,J99.8*.,肺含铁血黄素沉积症
,E83.200,,锌代谢紊乱
,E83.201,,肠病性肢端皮炎
,E83.300,,磷和磷酸酶代谢紊乱
,E83.301,,高磷尿症
,E83.302,,酸性磷酸酶缺乏
,E83.303,,磷代谢紊乱
,E83.304,,低磷血症
,E83.305,,磷酸酶过少症
,E83.306,,低碱性磷酸酶血症
,E83.307+,M90.8*,低磷性骨软化症
,E83.308+,M90.8*,低磷性佝偻病
,E83.309,,高磷酸盐血症
,E83.400,,镁代谢紊乱
,E83.401,,低镁血症
,E83.402,,高镁血症
,E83.500,,钙代谢紊乱
,E83.501,,高钙危象
,E83.502,,高钙血症
,E83.503,,低钙血症
,E83.504,,高钙尿症
,E83.800,,特指矿物质代谢紊乱
,E83.900,,矿物质代谢紊乱
,E84.000,,囊性纤维病伴肺表现
,E84.100,,囊性纤维病伴肠表现
,E84.101+,P75*,胎粪性肠梗阻
,E84.800,,囊性纤维化病伴特指表现
,E84.801,,囊性纤维化伴混合表现
,E84.900,,囊性纤维化病
,E84.901,,胰腺囊性纤维变性
,E85.000,,非神经病性家族遗传性淀粉样变
,E85.001,,家族性地中海热
,E85.002,,遗传性淀粉样肾病
,E85.100,,神经病性家族遗传性淀粉样变
,E85.101+,G63.3*,淀粉样变性周围神经病
,E85.200,,家族遗传性淀粉样变
,E85.300,,继发性全身性淀粉样变
,E85.400,,特指器官淀粉样变
,E85.401,,淀粉样变声带损害
,E85.402,,淀粉样变鼻咽损害
,E85.403,,淀粉样变膀胱损害
,E85.404,,淀粉样变支气管损害
,E85.405,,淀粉样变齿龈损害
,E85.406,,淀粉样变甲状腺损害
,E85.407,,淀粉样变气管损害
,E85.408,,淀粉样变血管损害
,E85.409,,淀粉样变喉损害
,E85.410,,淀粉样变胸膜损害
,E85.411+,N29.8*,淀粉样变肾损害
,E85.412+,J99.8*,淀粉样变肺损害
,E85.413+,L99.0*,淀粉样变皮肤损害
,E85.414+,I68.0*,淀粉样变脑血管损害
,E85.415+,K77.8*,淀粉样变肝损害
,E85.416+,I43.1*,淀粉样变心脏损害
,E85.417+,K93.8*,淀粉样变肠道损害
,E85.800,,特指淀粉样变
,E85.900,,淀粉样变
,E85.901,,原发性淀粉样变性
,E86.x00,,血容量缺失
,E86.x01,,脱水
,E87.000,,高钠血症
,E87.100,,低钠血症
,E87.101,,脑耗盐综合征
,E87.200,,酸中毒
,E87.201,,代谢性酸中毒
,E87.202,,混合性酸中毒
,E87.203,,呼吸性酸中毒
,E87.204,,乳酸性酸中毒
,E87.205,,有机酸血症
,E87.206,,先天性高乳酸血症
,E87.300,,碱中毒
,E87.301,,代谢性碱中毒
,E87.302,,低钾性碱中毒
,E87.303,,呼吸性碱中毒
,E87.400,,混合性酸碱平衡失调
,E87.500,,高钾血症
,E87.501,,假性低醛固酮血症
,E87.600,,低钾血症
,E87.700,,体液过多
,E87.701,,水中毒
,E87.800,,特指电解质和液体平衡紊乱
,E87.801,,电解质代谢紊乱
,E87.802,,高氯血症
,E87.803,,低氯血症
,E88.000,,血浆蛋白代谢紊乱
,E88.001,,高蛋白血症
,E88.100,,进行性脂肪营养不良
,E88.101,,全身性脂肪营养不良
,E88.200,,脂肪过多症
,E88.201,,盆腔脂肪增多症
,E88.202,,疼痛性脂肪过多症
,E88.203,,脂肪堆积
,E88.204,,颌下脂肪增生
,E88.205,,眶脂肪脱垂
,E88.206,,颈部脂肪堆积
,E88.207,,面颊脂肪堆积
,E88.208,,大腿脂肪堆积
,E88.209,,腹部脂肪堆积
,E88.210,,臀部脂肪堆积
